"Blocking Key Value","Frequency"
"d91","1"
"bur","1623"
"bw4","1"
"d7r","3"
"d94","1"
"buq","9"
"bw3","1"
"bs²","1"
"but","1837"
"d96","1"
"bus","5651"
"d7s","6"
"d95","1"
"buv","6"
"buu","9"
"bux","18"
"???","1"
"e‘s","1"
"buw","7"
"d99","1"
"buz","141"
"buy","256"
"bva","32"
"d8a","1"
"bvc","10"
"d8c","1"
"bvb","187"
"d8b","1"
"brá","3"
"bve","49"
"d8e","1"
"bvd","10"
"d8d","3"
"brã","1"
"bvg","12"
"???","1"
"bvf","1"
"ëch","3"
"bvi","66"
"d8i","3"
"brä","1"
"bvh","4"
"bvk","2"
"bræ","1"
"???","1"
"bré","2"
"bvm","15"
"d8m","2"
"bvl","3"
"e’s","3"
"bvo","4"
"bvn","5"
"bx0","1"
"brí","1"
"bx3","2"
"bvp","4"
"bx2","3"
"d8p","1"
"bvs","14"
"d8s","3"
"bvr","6"
"???","1"
"bt³","1"
"bvu","3"
"d8u","1"
"n?a","1"
"d8w","3"
"n?d","1"
"???","1"
"brò","1"
"bvv","2"
"d8v","1"
"e™c","1"
"n?c","1"
"— i","1"
"brö","3"
"brø","1"
"brû","2"
"n?l","1"
"brú","1"
"bwb","8"
"brü","3"
"bwa","86"
"d9a","2"
"bwd","14"
"d9d","3"
"n?h","2"
"??c","1"
"bwc","14"
"d9c","1"
"e™g","1"
"ëde","1"
"bsâ","1"
"bwf","5"
"bwe","111"
"d9e","6"
"bwh","18"
"d9h","3"
"bsã","1"
"bwg","10"
"d9g","1"
"e™s","2"
"bwj","1"
"bwi","47"
"d9i","6"
"e™m","2"
"bwl","4"
"n?p","1"
"e??","1"
"bwk","3"
"???","1"
"bwn","3"
"d9n","2"
"bwm","16"
"d9m","9"
"bwp","19"
"by2","6"
"d9p","3"
"bwo","48"
"by1","3"
"d9o","1"
"bwr","16"
"by4","1"
"d9r","2"
"by3","4"
"e™u","1"
"bwt","9"
"d9t","5"
"bws","25"
"by5","3"
"d9s","6"
"bwv","1"
"by8","1"
"d9v","1"
"by7","5"
"bwx","1"
"bww","6"
"bwy","2"
"bxa","2"
"bxc","5"
"bxb","5"
"bxe","2"
"bxd","5"
"???","1"
"âte","1"
"bxg","2"
"bxi","2"
"âti","1"
"?mi","1"
"bté","1"
"bxm","8"
"bxl","9"
"???","1"
"bxn","3"
"bv®","1"
"bxp","3"
"??a","1"
"bxs","11"
"???","1"
"bxr","3"
"?nt","1"
"bxu","1"
"bxt","6"
"???","1"
"bxw","1"
"bxv","1"
"bxy","2"
"e™©","1"
"ëfe","1"
"byb","77"
"bya","112"
"byd","140"
"byc","75"
"byf","34"
"bye","118"
"byh","31"
"byg","48"
"???","1"
"byj","17"
"byi","32"
"byl","83"
"buç","1"
"byk","21"
"byn","62"
"bym","60"
"byp","84"
"byo","26"
"???","1"
"byr","149"
"buí","1"
"byt","300"
"bys","178"
"ai?","1"
"byv","19"
"byu","20"
"s??","1"
"byx","3"
"byw","37"
"byz","10"
"byy","8"
"?in","1"
"bza","4"
"bzc","3"
"bzb","3"
"bze","15"
"s??","1"
"bzd","1"
"e”c","1"
"bzg","1"
"bzf","1"
"bzi","12"
"ção","101"
"bzh","1"
"âve","1"
"bzm","6"
"bzl","3"
"bzo","5"
"???","1"
"bzn","1"
"bzp","8"
"bzs","7"
"?he","1"
"bzr","1"
"???","1"
"bzu","1"
"bzt","1"
"bzw","3"
"bzy","1"
"bzx","1"
"bzz","2"
"???","1"
"s??","1"
"m??","1"
"?da","1"
"???","1"
"???","1"
"???","1"
"ëin","1"
"2?«","1"
"n?g","1"
"o??","1"
"âyn","1"
"n?n","1"
"?cr","1"
"ëka","1"
"???","1"
"ca1","8"
"ca3","10"
"ca2","22"
"??","1"
"ca5","4"
"ca4","6"
"ss?","1"
"ca7","3"
"n–a","1"
"i??","1"
"ca9","1"
"ëld","1"
"e•a","1"
"bi?","5"
"e•d","1"
"n–k","1"
"n–g","2"
"ële","1"
"n–s","1"
"n–m","1"
"n–p","2"
"???","1"
"ëlt","1"
"???","1"
"cb2","4"
"cb1","4"
"e•n","1"
"cb4","3"
"e•m","1"
"cb3","4"
"cb5","3"
"n–w","1"
"???","1"
"ar?","1"
"???","1"
"caa","230"
"cac","677"
"???","3"
"cab","1012"
"cae","341"
"cad","1916"
"cag","330"
"caf","720"
"cai","515"
"cah","137"
"cak","115"
"caj","46"
"cam","2403"
"cal","11486"
"cao","105"
"cc1","4"
"can","11096"
"???","1"
"caq","16"
"cc3","5"
"cap","3112"
"cc2","2"
"cas","4511"
"cc5","1"
"car","15791"
"cc4","1"
"cau","524"
"???","1"
"cat","9937"
"caw","79"
"cav","389"
"cay","114"
"???","2"
"cax","18"
"ënb","2"
"caz","53"
"ëna","1"
"???","1"
"cbb","19"
"cba","168"
"cbd","54"
"cbc","121"
"cbf","17"
"cbe","130"
"cbh","25"
"cbg","29"
"cbj","3"
"cbi","157"
"cbl","58"
"cbk","12"
"cbn","22"
"a??","1"
"cbm","72"
"ëno","1"
"cbp","48"
"cd2","5"
"cbo","82"
"cd1","1"
"cbr","219"
"cbq","2"
"cd3","3"
"cbt","48"
"cbs","174"
"cbv","6"
"cbu","174"
"cbx","8"
"cbw","11"
"cbz","4"
"cby","7"
